rating,user,date,comment,likes,label UMUX,label,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,clean_text,predicted_umux_label,predicted_umux_dimension,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_category,umux_lite_score_1_7,umux_score_category,is_umux_relevant,topic_id,topic_score,umux_label,umux_dimension
5.0,Rizky Safary,2026-04-19 11:00:49,sangat membantu,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Fajri Udin,2026-04-19 10:40:57,sngat baik,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sngat baik,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True,4,0.0015861575779709046,1,Usefulness
5.0,Jaka Nuari,2026-04-19 06:17:17,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Stemar,2026-04-19 03:01:11,bagus sangat memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bagus sangat muas,1,Usefulness,0.0,0.37,0.63,0.5267,positive,5.58,high,True,3,0.30015489746959007,1,Usefulness
5.0,Lanez Zen,2026-04-19 02:38:36,jimo sangat bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jimo sangat bagus,1,Usefulness,0.0,0.37,0.63,0.5267,positive,5.58,high,True,5,1.5090425072441243e-05,1,Usefulness
5.0,Tri Satiya Putra,2026-04-19 00:20:26,"JMO banyak manfaat, terimakasih",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jmo banyak manfaat terimakasih,1,Usefulness,0.0,0.235,0.765,0.7579,positive,6.27,high,True,2,0.13542542863081278,1,Usefulness
5.0,Sri Palupi,2026-04-18 23:20:12,Sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,2,0.2741467661435781,1,Usefulness
5.0,Febri Suci anggriana,2026-04-18 11:07:27,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Maswhin14,2026-04-18 09:24:19,bagus sangan membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bagus sangan bantu,1,Usefulness,0.0,0.125,0.875,0.7906,positive,6.37,high,True,1,0.0343196112320108,1,Usefulness
5.0,Isnan Bowo,2026-04-18 08:49:26,apk sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Shaleh Suwarta,2026-04-18 07:21:38,sangat membantu cek saldo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu cek saldo,1,Usefulness,0.0,0.128,0.872,0.7003,positive,6.1,high,True,1,0.030202736860138885,1,Usefulness
5.0,Yusep anugerah,2026-04-18 06:55:18,sangat membantu Terima kasih,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu terima kasih,1,Usefulness,0.0,0.256,0.744,0.7003,positive,6.1,high,True,1,0.1849970895819814,1,Usefulness
5.0,Arisal Pawellangi,2026-04-18 06:45:17,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,2,0.2741467661435781,1,Usefulness
5.0,Prabot Jp,2026-04-18 05:50:15,terimakasih sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,terimakasih sangat bantu,1,Usefulness,0.0,0.132,0.868,0.765,positive,6.29,high,True,1,0.1849970895819814,1,Usefulness
5.0,Yustina Saptarini,2026-04-18 05:40:01,menabung utk masa pensiun,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,tabung utk masa pensiun,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.000336695907086743,1,Usefulness
5.0,Irfan Hajam,2026-04-18 03:42:11,bermanfaat,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,manfaat,1,Usefulness,0.0,0.0,1.0,0.5423,positive,5.63,high,True,2,0.2741467661435781,1,Usefulness
5.0,Mas Bejo,2026-04-18 02:21:34,Bagus dan membantu,0.0,Relevan dengan P1 dan P3,3,1,1,3,bagus bantu,1,Usefulness,0.0,0.0,1.0,0.7906,positive,6.37,high,True,1,0.1849970895819814,1,Usefulness
5.0,Muhammad Iqbal,2026-04-18 01:51:34,terima kasih . layanan jMO mobile mantap,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,terima kasih layan jmo mobile mantap,1,Usefulness,0.0,0.4,0.6,0.7184,positive,6.16,high,True,5,0.1483453328595256,1,Usefulness
5.0,Dadang Suhendar,2026-04-18 01:25:54,sangat membantu sekali terimkasih,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu sekali terimkasih,1,Usefulness,0.0,0.455,0.545,0.5574,positive,5.67,high,True,1,0.030222666361196922,1,Usefulness
5.0,Atharrazka Muhamad,2026-04-18 01:25:16,amat sangat membatu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat batu,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.0008650492661390835,1,Usefulness
5.0,Indri Mustikawati,2026-04-18 00:05:19,"Info akurat, membuat kita dapat cek kebutuhan BPJS kita tiap saat",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,info akurat buat cek butuh bpjs tiap,1,Usefulness,0.0,0.392,0.608,0.6369,positive,5.91,high,True,5,0.002403336468917897,1,Usefulness
5.0,ahmad nurhasan,2026-04-17 22:38:00,sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas,1,Usefulness,0.0,0.213,0.787,0.5719,positive,5.72,high,True,4,0.3156987116190138,1,Usefulness
5.0,Chelsy Nuka,2026-04-17 22:27:06,sangat bagus dan membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus bantu,1,Usefulness,0.0,0.125,0.875,0.7906,positive,6.37,high,True,1,0.1849970895819814,1,Usefulness
5.0,Pandi Sopandi,2026-04-17 19:37:43,pelayanan agar lebih baik lagi,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,layan lebih baik,1,Usefulness,0.0,0.4,0.6,0.4588,positive,5.38,high,True,5,0.33477279004726357,1,Usefulness
5.0,Yelcian,2026-04-17 15:10:39,memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.30015489746959007,1,Usefulness
5.0,Dwi Atmoko,2026-04-17 14:38:35,sangat membantu saya pokoknya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu pokok,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.034955683772958046,1,Usefulness
5.0,Putrya Putrya,2026-04-17 13:37:09,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Boncu 76,2026-04-17 12:59:49,sangat puas,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat puas,1,Usefulness,0.0,0.213,0.787,0.5719,positive,5.72,high,True,4,0.3156987116190138,1,Usefulness
5.0,Hamim Lock Heart,2026-04-17 10:40:55,sangat membantu untuk masyarakat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu masyarakat,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.03710207603830415,1,Usefulness
5.0,Muhammad Arfathan,2026-04-17 10:07:40,"apk bagus,sangat mendukung",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi bagus sangat dukung,1,Usefulness,0.0,0.469,0.531,0.5267,positive,5.58,high,True,5,0.001993508872010879,1,Usefulness
5.0,Wahyu Triono,2026-04-17 09:48:07,bermanfaat bgt,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,manfaat bgt,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,2,0.12430985884245642,1,Usefulness
5.0,Hoga Sasa,2026-04-17 09:38:43,"sangat bagus,dan simple",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bagus simple,1,Usefulness,0.0,0.128,0.872,0.7783,positive,6.33,high,True,3,0.0014377020314462856,1,Usefulness
5.0,Ferdy Suzuki,2026-04-17 07:47:47,sangat membantu,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Susanto Santo,2026-04-17 07:34:23,pelayanan BPJS tebing tinggi sangat baik begitu juga satpamnya,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,layan bpjs tebing tinggi sangat baik satpam,1,Usefulness,0.0,0.532,0.468,0.5267,positive,5.58,high,True,5,0.09244441822013433,1,Usefulness
5.0,Arsa Siti Nuraini,2026-04-17 07:29:57,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Donis Talung93,2026-04-17 07:25:07,baik dan bagus,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,baik bagus,1,Usefulness,0.0,0.0,1.0,0.7506,positive,6.25,high,True,1,0.0,1,Usefulness
5.0,atang koswara,2026-04-17 06:48:27,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,just me,2026-04-17 06:23:24,sangat membantu sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu sekali,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Taufik Hidayat,2026-04-17 05:32:12,baik sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,baik sangat manfaat,1,Usefulness,0.0,0.133,0.867,0.7579,positive,6.27,high,True,2,0.2741467661435781,1,Usefulness
5.0,Asa,2026-04-17 05:10:20,Aplikasi yang sangat memuaskan dan gak ribet,0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi sangat muas tidak ribet,1,Usefulness,0.674,0.326,0.0,-0.7351,negative,1.79,low,True,3,0.09412261338970362,1,Usefulness
5.0,Satria Abraham,2026-04-17 05:09:50,memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.30015489746959007,1,Usefulness
5.0,Muhammad tajudin Tajudin,2026-04-17 04:52:16,sangat membantu untuk hari tua,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bantu hari tua,1,Usefulness,0.0,0.294,0.706,0.5859,positive,5.76,high,True,1,0.02746041080813011,1,Usefulness
5.0,Awal Fachri,2026-04-17 03:35:06,sangat menjamin,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat jamin,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.0005449202928972366,1,Usefulness
5.0,Hari Yanto,2026-04-17 03:02:13,saya sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas,1,Usefulness,0.0,0.213,0.787,0.5719,positive,5.72,high,True,4,0.3156987116190138,1,Usefulness
5.0,Idelia Idelia,2026-04-17 02:16:56,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Mustofa TOF,2026-04-17 00:58:59,respon cepat,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,respon cepat,1,Usefulness,0.0,0.0,1.0,0.6908,positive,6.07,high,True,5,0.01165716690219536,1,Usefulness
5.0,nikeisha simon,2026-04-17 00:20:06,sangat bagus sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus sekali,1,Usefulness,0.0,0.37,0.63,0.5267,positive,5.58,high,True,1,0.0,1,Usefulness
5.0,Uwis Bazedo,2026-04-16 23:21:20,sangat bermanfaat,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat manfaat,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,2,0.2741467661435781,1,Usefulness
5.0,Farizky Sakimantyas,2026-04-16 15:56:33,Mari kita coba dan semoga bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,coba moga manfaat,1,Usefulness,0.0,0.364,0.636,0.5423,positive,5.63,high,True,2,0.08755732261640815,1,Usefulness
4.0,Eko nurcahyono,2026-04-16 15:17:19,sanggat baik,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sanggat baik,1,Usefulness,0.0,0.25,0.75,0.4588,positive,5.38,high,True,3,0.00115968585605762,1,Usefulness
5.0,Pebriyanto Pebriyanto,2026-04-16 15:05:39,Sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,AHMAD BAEHAQI,2026-04-16 14:55:28,aplikasi yg sangat memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi yg sangat muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.11856992680106171,1,Usefulness
5.0,ayip wahyudin,2026-04-16 12:40:21,memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.30015489746959007,1,Usefulness
5.0,Machrus Rus,2026-04-16 12:21:18,sangat puas dengan layanan jmo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat puas layan jmo,1,Usefulness,0.0,0.448,0.552,0.5719,positive,5.72,high,True,4,0.16022136655091426,1,Usefulness
5.0,Mahmud Jonohadari,2026-04-16 11:57:37,apk nya sangat lancar tanpa ribet,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi nya sangat lancar tanpa ribet,1,Usefulness,0.464,0.24,0.296,-0.2732,negative,3.18,moderate,True,5,0.0011557749258062923,1,Usefulness
5.0,rohmiyati ningsih,2026-04-16 10:57:30,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Dewi nurul Khomsah,2026-04-16 09:51:05,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Kadoniusman Hulu,2026-04-16 09:25:28,sangat mantap,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat mantap,1,Usefulness,0.0,0.208,0.792,0.5859,positive,5.76,high,True,1,0.0,1,Usefulness
5.0,Muhammad Yasin,2026-04-16 09:03:48,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Amsar Tegalwaru,2026-04-16 08:39:13,apk yang sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Latife Intri,2026-04-16 08:03:32,berguna,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,guna,1,Usefulness,0.0,0.0,1.0,0.4939,positive,5.48,high,True,1,0.0,1,Usefulness
5.0,Andika Saputra,2026-04-16 06:49:39,apk bagus dan bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi bagus manfaat,1,Usefulness,0.0,0.127,0.873,0.7845,positive,6.35,high,True,2,0.2741467661435781,1,Usefulness
5.0,Indra Hasan,2026-04-16 06:38:19,mantap sangat puas,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mantap sangat puas,1,Usefulness,0.0,0.118,0.882,0.8176,positive,6.45,high,True,4,0.3156987116190138,1,Usefulness
4.0,Sulis Istiqomah,2026-04-16 06:20:51,semoga bermanfaat dan semakin bagus lagi,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga manfaat makin bagus,1,Usefulness,0.0,0.225,0.775,0.7845,positive,6.35,high,True,2,0.08985086046385916,1,Usefulness
4.0,Tito Sutarman,2026-04-16 06:11:33,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Salsa Bilah,2026-04-16 05:59:53,sangat bagus dan membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus bantu,1,Usefulness,0.0,0.125,0.875,0.7906,positive,6.37,high,True,1,0.1849970895819814,1,Usefulness
4.0,U_noes ARTM87,2026-04-16 05:51:02,semoga lebih baik lagi,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,moga lebih baik,1,Usefulness,0.0,0.4,0.6,0.4588,positive,5.38,high,True,5,0.006016541266267606,1,Usefulness
5.0,Pak dhe Parman,2026-04-16 05:11:57,app ny sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi ny sangat bantu,1,Usefulness,0.0,0.455,0.545,0.5574,positive,5.67,high,True,1,0.03128837066813652,1,Usefulness
4.0,Muhammad Ramdhani,2026-04-16 05:03:49,"jmo saya tidak bisa terbuka, sudh uninstall dan reinstall tetap tidak terbuka ini kenapa ya min",0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jmo tidak bisa buka sudh uninstall reinstall tetap tidak buka min,1,Usefulness,0.457,0.37,0.173,-0.6808,negative,1.96,low,True,5,0.0014689089861600856,1,Usefulness
5.0,Marsela noor,2026-04-16 04:41:44,proses cepat,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,proses cepat,1,Usefulness,0.0,0.0,1.0,0.6486,positive,5.95,high,True,5,0.016344907054141957,1,Usefulness
5.0,Wildan widiansyah Idon,2026-04-16 04:25:42,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Marselina Sesa,2026-04-16 04:11:24,Sangat Membantu 👍,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Yamini Setiawati,2026-04-16 04:03:43,Aplikasi yang sangat berguna,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat guna,1,Usefulness,0.0,0.385,0.615,0.4939,positive,5.48,high,True,1,0.0,1,Usefulness
4.0,Nur Alpiansyah,2026-04-16 03:55:27,aplikasi yg sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi yg sangat bantu,1,Usefulness,0.0,0.455,0.545,0.5574,positive,5.67,high,True,1,0.04049963939619415,1,Usefulness
5.0,Putrikoii Center,2026-04-16 03:40:21,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Entinrypah Kocolan,2026-04-16 03:28:49,sangat membatu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat batu,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.0008650492661390835,1,Usefulness
5.0,Zaenal Arif,2026-04-16 03:24:19,aplikasi ini sangat membantu dan bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu manfaat,1,Usefulness,0.0,0.22,0.78,0.7964,positive,6.39,high,True,2,0.11444844078032687,1,Usefulness
5.0,Rohayati 19,2026-04-16 03:19:26,sangat mmbantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat mmbantu,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,5,1.6056250925361226e-12,1,Usefulness
5.0,Nurdin Aa,2026-04-16 03:18:56,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Asar Dat,2026-04-16 03:10:03,mendukung masyarakat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,dukung masyarakat,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,5,0.00328647818844917,1,Usefulness
5.0,Sahrina Juni,2026-04-16 02:55:22,Sangat bermanfaat untuk jaminan tua,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat jamin tua,1,Usefulness,0.0,0.462,0.538,0.5423,positive,5.63,high,True,2,0.08008011670639537,1,Usefulness
5.0,Dedi,2026-04-16 02:48:26,jmo memang paling Top sangat membantu sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,jmo memang paling top sangat bantu sekali,1,Usefulness,0.0,0.424,0.576,0.7783,positive,6.33,high,True,1,0.031007198894498857,1,Usefulness
1.0,Rico Apriyanto,2026-04-16 02:45:50,"ini kapan cair nya dah, lama banget thn 2019 pernah claim, tapi gak selama ini",0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,kapan cair nya dah lama banget thn pernah claim tidak lama,1,Usefulness,0.464,0.361,0.175,-0.6808,negative,1.96,low,True,5,0.0015422786446290346,1,Usefulness
5.0,Puput Stw,2026-04-16 02:41:09,sangat memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.30015489746959007,1,Usefulness
5.0,Candra bandot,2026-04-16 02:24:58,sangat2 membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,nanang Ahyadi,2026-04-16 01:56:51,apk yang sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,aplikasi sangat bantu,1,Usefulness,0.0,0.357,0.643,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Angga Saputra,2026-04-16 00:50:04,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
1.0,Herdy Azkiya,2026-04-16 00:48:44,ga bisa di buka aplikasinya setelah update aplikasi,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,tidak bisa buka aplikasi update aplikasi,1,Usefulness,0.272,0.37,0.358,-0.0772,negative,3.77,moderate,True,5,0.001381330192596691,1,Usefulness
5.0,Hasdin Otay,2026-04-16 00:41:01,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Asep Udin,2026-04-16 00:38:14,sangat bagus sekali,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus sekali,1,Usefulness,0.0,0.37,0.63,0.5267,positive,5.58,high,True,1,0.0,1,Usefulness
5.0,Uncle Sam,2026-04-16 00:24:09,Informatif dan Atraktif,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,informatif atraktif,1,Usefulness,0.0,0.238,0.762,0.4939,positive,5.48,high,True,5,1.5667603879552293e-10,1,Usefulness
5.0,Neldys Seran,2026-04-15 23:40:35,sangatt memuaskan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangatt muas,1,Usefulness,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.14299068610486465,1,Usefulness
5.0,Ariya,2026-04-15 14:52:18,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Christopel Simatupang,2026-04-15 12:35:49,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
4.0,lucfi crowz,2026-04-15 12:31:11,sangat bermanfaat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat,1,Usefulness,0.0,0.222,0.778,0.5423,positive,5.63,high,True,2,0.2741467661435781,1,Usefulness
4.0,Fina Yolanda123,2026-04-15 12:04:08,bagus mantap,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,bagus mantap,1,Usefulness,0.0,0.0,1.0,0.802,positive,6.41,high,True,1,0.0,1,Usefulness
5.0,gender nazar,2026-04-15 12:02:17,sangat membantu,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
5.0,Adi porwadi,2026-04-15 11:04:17,sangat mantap,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat mantap,1,Usefulness,0.0,0.208,0.792,0.5859,positive,5.76,high,True,1,0.0,1,Usefulness
5.0,Ernawati Wati,2026-04-15 10:49:25,sangat bagus dan sangat puas trimakasih,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bagus sangat puas trimakasih,1,Usefulness,0.0,0.297,0.703,0.7964,positive,6.39,high,True,4,0.17901018933416266,1,Usefulness
5.0,Marito Simbolon,2026-04-15 10:28:01,sangat membantu,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,sangat bantu,1,Usefulness,0.0,0.217,0.783,0.5574,positive,5.67,high,True,1,0.1849970895819814,1,Usefulness
